comp,match_id,date,player,team,npxg,npg,peng,goals
WC2022,3869420,2022-12-09,Mario Pašalić,Croatia,0.0,0,0,0
WC2022,3869420,2022-12-09,Ivan Perišić,Croatia,0.3122,0,0,0
WC2022,3869420,2022-12-09,Andrej Kramarić,Croatia,0.0574,0,0,0
WC2022,3869420,2022-12-09,Alisson Ramsés Becker,Brazil,0.0,0,0,0
WC2022,3869420,2022-12-09,Éder Gabriel Militão,Brazil,0.1546,0,0,0
WC2022,3869420,2022-12-09,Marcos Aoás Corrêa,Brazil,0.0,0,0,0
WC2022,3869420,2022-12-09,Thiago Emiliano da Silva,Brazil,0.0,0,0,0
WC2022,3869420,2022-12-09,Danilo Luiz da Silva,Brazil,0.0155,0,0,0
WC2022,3869420,2022-12-09,Lucas Tolentino Coelho de Lima,Brazil,0.3603,0,0,0
WC2022,3869420,2022-12-09,Carlos Henrique Casimiro,Brazil,0.1581,0,1,1
WC2022,3869420,2022-12-09,Raphael Dias Belloli,Brazil,0.0,0,0,0
WC2022,3869420,2022-12-09,Vinícius José Paixão de Oliveira Júnior,Brazil,0.0782,0,0,0
WC2022,3869420,2022-12-09,Neymar da Silva Santos Junior,Brazil,0.7976,1,0,1
WC2022,3869420,2022-12-09,Richarlison de Andrade,Brazil,0.0672,0,0,0
WC2022,3869420,2022-12-09,Antony Matheus dos Santos,Brazil,0.014,0,0,0
WC2022,3869420,2022-12-09,Rodrygo Silva de Goes,Brazil,0.0,0,0,0
WC2022,3869420,2022-12-09,Nikola Vlašić,Croatia,0.0269,0,1,1
WC2022,3869420,2022-12-09,Bruno Petković,Croatia,0.0998,1,0,1
WC2022,3869420,2022-12-09,Pedro Guilherme Abreu dos Santos,Brazil,0.1709,0,1,1
WC2022,3869420,2022-12-09,Lovro Majer,Croatia,0.0119,0,1,1
WC2022,3869420,2022-12-09,Frederico Rodrigues Santos,Brazil,0.0,0,0,0
WC2022,3869420,2022-12-09,Alex Sandro Lobo Silva,Brazil,0.0,0,0,0
WC2022,3869420,2022-12-09,Ante Budimir,Croatia,0.0,0,0,0
WC2022,3869420,2022-12-09,Mislav Oršić,Croatia,0.0,0,1,1
WC2022,3869220,2022-12-06,Yassine Bounou,Morocco,0.0,0,0,0
WC2022,3869220,2022-12-06,Achraf Hakimi Mouh,Morocco,0.042,0,1,1
WC2022,3869220,2022-12-06,Nayef Aguerd,Morocco,0.2514,0,0,0
WC2022,3869220,2022-12-06,Romain Saïss,Morocco,0.0,0,0,0
WC2022,3869220,2022-12-06,Noussair Mazraoui,Morocco,0.0234,0,0,0
WC2022,3869220,2022-12-06,Sofyan Amrabat,Morocco,0.0,0,0,0
WC2022,3869220,2022-12-06,Azzedine Ounahi,Morocco,0.0,0,0,0
WC2022,3869220,2022-12-06,Selim Amallah,Morocco,0.0,0,0,0
WC2022,3869220,2022-12-06,Hakim Ziyech,Morocco,0.0,0,1,1
WC2022,3869220,2022-12-06,Sofiane Boufal,Morocco,0.0,0,0,0
WC2022,3869220,2022-12-06,Youssef En-Nesyri,Morocco,0.0,0,0,0
WC2022,3869220,2022-12-06,Unai Simón Mendibil,Spain,0.0,0,0,0
WC2022,3869220,2022-12-06,Marcos Llorente Moreno,Spain,0.0246,0,0,0
WC2022,3869220,2022-12-06,Rodrigo Hernández Cascante,Spain,0.0056,0,0,0
WC2022,3869220,2022-12-06,Aymeric Laporte,Spain,0.0415,0,0,0
WC2022,3869220,2022-12-06,Jordi Alba Ramos,Spain,0.0,0,0,0
WC2022,3869220,2022-12-06,Sergio Busquets i Burgos,Spain,0.0709,0,0,0
WC2022,3869220,2022-12-06,Pablo Martín Páez Gavira,Spain,0.0,0,0,0
WC2022,3869220,2022-12-06,Pedro González López,Spain,0.0,0,0,0
WC2022,3869220,2022-12-06,Ferrán Torres García,Spain,0.0,0,0,0
WC2022,3869220,2022-12-06,Daniel Olmo Carvajal,Spain,0.0391,0,0,0
WC2022,3869220,2022-12-06,Marco Asensio Willemsen,Spain,0.0256,0,0,0
WC2022,3869220,2022-12-06,Carlos Soler Barragán,Spain,0.0395,0,0,0
WC2022,3869220,2022-12-06,Álvaro Borja Morata Martín,Spain,0.0664,0,0,0
WC2022,3869220,2022-12-06,Abdessamad Ezzalzouli,Morocco,0.0,0,0,0
WC2022,3869220,2022-12-06,Nicholas Williams Arthuer,Spain,0.0,0,0,0
WC2022,3869220,2022-12-06,Walid Cheddira,Morocco,0.2494,0,0,0
WC2022,3869220,2022-12-06,Abdelhamid Sabiri,Morocco,0.0042,0,1,1
WC2022,3869220,2022-12-06,Yahia Attiyat allah,Morocco,0.0,0,0,0
WC2022,3869220,2022-12-06,Jawad El Yamiq,Morocco,0.0,0,0,0
WC2022,3869220,2022-12-06,Anssumane Fati,Spain,0.0,0,0,0
WC2022,3869220,2022-12-06,Alejandro Balde Martínez,Spain,0.0777,0,0,0
WC2022,3869220,2022-12-06,Pablo Sarabia García,Spain,0.1041,0,0,0
WC2022,3869220,2022-12-06,Badr Banoun,Morocco,0.0,0,0,0
WC2022,3869219,2022-12-05,Shūichi Gonda,Japan,0.0,0,0,0
WC2022,3869219,2022-12-05,Takehiro Tomiyasu,Japan,0.0,0,0,0
WC2022,3869219,2022-12-05,Maya Yoshida,Japan,0.0,0,0,0
WC2022,3869219,2022-12-05,Shogo Taniguchi,Japan,0.1745,0,0,0
WC2022,3869219,2022-12-05,Junya Ito,Japan,0.0,0,0,0
WC2022,3869219,2022-12-05,Yuto Nagatomo,Japan,0.0,0,0,0
WC2022,3869219,2022-12-05,Wataru Endo,Japan,0.0666,0,0,0
WC2022,3869219,2022-12-05,Hidemasa Morita,Japan,0.0932,0,0,0
WC2022,3869219,2022-12-05,Ritsu Doan,Japan,0.0561,0,0,0
WC2022,3869219,2022-12-05,Daichi Kamada,Japan,0.129,0,0,0
WC2022,3869219,2022-12-05,Daizen Maeda,Japan,0.4587,1,0,1
WC2022,3869219,2022-12-05,Dominik Livaković,Croatia,0.0,0,0,0
WC2022,3869219,2022-12-05,Josip Juranović,Croatia,0.0,0,0,0
WC2022,3869219,2022-12-05,Dejan Lovren,Croatia,0.0,0,0,0
WC2022,3869219,2022-12-05,Joško Gvardiol,Croatia,0.0617,0,0,0
WC2022,3869219,2022-12-05,Borna Barišić,Croatia,0.0152,0,0,0
WC2022,3869219,2022-12-05,Marcelo Brozović,Croatia,0.0,0,1,1
WC2022,3869219,2022-12-05,Luka Modrić,Croatia,0.0311,0,0,0
WC2022,3869219,2022-12-05,Mateo Kovačić,Croatia,0.0299,0,0,0
WC2022,3869219,2022-12-05,Andrej Kramarić,Croatia,0.1962,0,0,0
WC2022,3869219,2022-12-05,Ivan Perišić,Croatia,0.2091,1,0,1
WC2022,3869219,2022-12-05,Bruno Petković,Croatia,0.0,0,0,0
WC2022,3869219,2022-12-05,Ante Budimir,Croatia,0.1011,0,0,0
WC2022,3869219,2022-12-05,Kaoru Mitoma,Japan,0.0541,0,0,0
WC2022,3869219,2022-12-05,Takuma Asano,Japan,0.0,0,1,1
WC2022,3869219,2022-12-05,Mario Pašalić,Croatia,0.0881,0,1,1
WC2022,3869219,2022-12-05,Hiroki Sakai,Japan,0.0,0,0,0
WC2022,3869219,2022-12-05,Takumi Minamino,Japan,0.0367,0,0,0
WC2022,3869219,2022-12-05,Lovro Majer,Croatia,0.065,0,0,0
WC2022,3869219,2022-12-05,Nikola Vlašić,Croatia,0.0,0,1,1
WC2022,3869219,2022-12-05,Ao Tanaka,Japan,0.0,0,0,0
WC2022,3869219,2022-12-05,Mislav Oršić,Croatia,0.0097,0,0,0
WC2022,3869219,2022-12-05,Marko Livaja,Croatia,0.0472,0,0,0
WC2022,3869253,2022-12-05,Alisson Ramsés Becker,Brazil,0.0,0,0,0
WC2022,3869253,2022-12-05,Éder Gabriel Militão,Brazil,0.0,0,0,0
WC2022,3869253,2022-12-05,Marcos Aoás Corrêa,Brazil,0.0,0,0,0
WC2022,3869253,2022-12-05,Thiago Emiliano da Silva,Brazil,0.0,0,0,0
WC2022,3869253,2022-12-05,Danilo Luiz da Silva,Brazil,0.0,0,0,0
WC2022,3869253,2022-12-05,Lucas Tolentino Coelho de Lima,Brazil,0.3441,1,0,1
WC2022,3869253,2022-12-05,Carlos Henrique Casimiro,Brazil,0.0294,0,0,0
WC2022,3869253,2022-12-05,Raphael Dias Belloli,Brazil,0.3593,0,0,0
WC2022,3869253,2022-12-05,Neymar da Silva Santos Junior,Brazil,0.3525,0,1,1
WC2022,3869253,2022-12-05,Vinícius José Paixão de Oliveira Júnior,Brazil,0.187,1,0,1
WC2022,3869253,2022-12-05,Richarlison de Andrade,Brazil,0.8061,1,0,1
WC2022,3869253,2022-12-05,Seung-Gyu Kim,South Korea,0.0,0,0,0
WC2022,3869253,2022-12-05,Moon-Hwan Kim,South Korea,0.0,0,0,0
WC2022,3869253,2022-12-05,Min Jae Kim,South Korea,0.0,0,0,0
WC2022,3869253,2022-12-05,Young-Gwon Kim,South Korea,0.0,0,0,0
WC2022,3869253,2022-12-05,Jin-Su Kim,South Korea,0.0,0,0,0
WC2022,3869253,2022-12-05,Woo-Young Jung,South Korea,0.0,0,0,0
WC2022,3869253,2022-12-05,In-Beom Hwang,South Korea,0.0267,0,0,0
WC2022,3869253,2022-12-05,Jae-Sung Lee,South Korea,0.0,0,0,0
WC2022,3869253,2022-12-05,Hee-Chan Hwang,South Korea,0.146,0,0,0
WC2022,3869253,2022-12-05,Gue-Sung Cho,South Korea,0.0,0,0,0
WC2022,3869253,2022-12-05,Heung-Min Son,South Korea,0.1491,0,0,0
WC2022,3869253,2022-12-05,Chul Hong,South Korea,0.0,0,0,0
WC2022,3869253,2022-12-05,Jun-Ho Son,South Korea,0.0,0,0,0
WC2022,3869253,2022-12-05,Daniel Alves da Silva,Brazil,0.0552,0,0,0
WC2022,3869253,2022-12-05,Seung-Ho Paik,South Korea,0.0231,1,0,1
WC2022,3869253,2022-12-05,Gleison Bremer Silva Nascimento,Brazil,0.3444,0,0,0
WC2022,3869253,2022-12-05,Gabriel Teodoro Martinelli Silva,Brazil,0.0,0,0,0
WC2022,3869253,2022-12-05,Kang-In Lee,South Korea,0.0,0,0,0
WC2022,3869253,2022-12-05,Ui-Jo Hwang,South Korea,0.0,0,0,0
WC2022,3869253,2022-12-05,Weverton Pereira da Silva,Brazil,0.0,0,0,0
WC2022,3869253,2022-12-05,Rodrygo Silva de Goes,Brazil,0.0,0,0,0
WC2022,3869152,2022-12-04,Hugo Lloris,France,0.0,0,0,0
WC2022,3869152,2022-12-04,Jules Koundé,France,0.0162,0,0,0
WC2022,3869152,2022-12-04,Raphaël Varane,France,0.1463,0,0,0
WC2022,3869152,2022-12-04,Dayotchanculle Upamecano,France,0.0,0,0,0
WC2022,3869152,2022-12-04,Theo Bernard François Hernández,France,0.1026,0,0,0
WC2022,3869152,2022-12-04,Aurélien Djani Tchouaméni,France,0.0172,0,0,0
WC2022,3869152,2022-12-04,Adrien Rabiot,France,0.0,0,0,0
WC2022,3869152,2022-12-04,Ousmane Dembélé,France,0.1169,0,0,0
WC2022,3869152,2022-12-04,Antoine Griezmann,France,0.0088,0,0,0
WC2022,3869152,2022-12-04,Kylian Mbappé Lottin,France,0.2617,2,0,2
WC2022,3869152,2022-12-04,Olivier Giroud,France,0.4567,1,0,1
WC2022,3869152,2022-12-04,Wojciech Szczęsny,Poland,0.0,0,0,0
WC2022,3869152,2022-12-04,Matty Cash,Poland,0.0235,0,0,0
WC2022,3869152,2022-12-04,Kamil Glik,Poland,0.0412,0,0,0
WC2022,3869152,2022-12-04,Jakub Piotr Kiwior,Poland,0.0,0,0,0
WC2022,3869152,2022-12-04,Bartosz Bereszyński,Poland,0.0,0,0,0
WC2022,3869152,2022-12-04,Grzegorz Krychowiak,Poland,0.0,0,0,0
WC2022,3869152,2022-12-04,Jakub Kamiński,Poland,0.1112,0,0,0
WC2022,3869152,2022-12-04,Piotr Zieliński,Poland,0.3489,0,0,0
WC2022,3869152,2022-12-04,Sebastian Szymański,Poland,0.0,0,0,0
WC2022,3869152,2022-12-04,Przemysław Frankowski,Poland,0.0436,0,0,0
WC2022,3869152,2022-12-04,Robert Lewandowski,Poland,0.2415,0,1,1
WC2022,3869152,2022-12-04,Arkadiusz Milik,Poland,0.0,0,0,0
WC2022,3869152,2022-12-04,Youssouf Fofana,France,0.0,0,0,0
WC2022,3869152,2022-12-04,Nicola Zalewski,Poland,0.0,0,0,0
WC2022,3869152,2022-12-04,Krystian Bielik,Poland,0.0,0,0,0
WC2022,3869152,2022-12-04,Kingsley Coman,France,0.0,0,0,0
WC2022,3869152,2022-12-04,Marcus Thuram,France,0.0,0,0,0
WC2022,3869152,2022-12-04,Jan Bednarek,Poland,0.0,0,0,0
WC2022,3869152,2022-12-04,Kamil Grosicki,Poland,0.0,0,0,0
WC2022,3869152,2022-12-04,Axel Disasi,France,0.0,0,0,0
WC2022,3869117,2022-12-03,Andries Noppert,Netherlands,0.0,0,0,0
WC2022,3869117,2022-12-03,Jurriën David Norman Timber,Netherlands,0.0,0,0,0
WC2022,3869117,2022-12-03,Virgil van Dijk,Netherlands,0.0804,0,0,0
WC2022,3869117,2022-12-03,Nathan Aké,Netherlands,0.0,0,0,0
WC2022,3869117,2022-12-03,Denzel Dumfries,Netherlands,0.2359,1,0,1
WC2022,3869117,2022-12-03,Daley Blind,Netherlands,0.3236,1,0,1
WC2022,3869117,2022-12-03,Marten de Roon,Netherlands,0.0,0,0,0
WC2022,3869117,2022-12-03,Frenkie de Jong,Netherlands,0.0,0,0,0
WC2022,3869117,2022-12-03,Davy Klaassen,Netherlands,0.0,0,0,0
WC2022,3869117,2022-12-03,Cody Mathès Gakpo,Netherlands,0.0531,0,0,0
WC2022,3869117,2022-12-03,Memphis Depay,Netherlands,0.4938,1,0,1
WC2022,3869117,2022-12-03,Matthew Charles Turner,United States,0.0,0,0,0
WC2022,3869117,2022-12-03,Sergino Dest,United States,0.0903,0,0,0
WC2022,3869117,2022-12-03,Walker Zimmerman,United States,0.0567,0,0,0
WC2022,3869117,2022-12-03,Tim Ream,United States,0.2582,0,0,0
WC2022,3869117,2022-12-03,Antonee Robinson,United States,0.0,0,0,0
WC2022,3869117,2022-12-03,Tyler Adams,United States,0.0,0,0,0
WC2022,3869117,2022-12-03,Yunus Dimoara Musah,United States,0.0545,0,0,0
WC2022,3869117,2022-12-03,Weston McKennie,United States,0.1607,0,0,0
WC2022,3869117,2022-12-03,Timothy Weah,United States,0.0717,0,0,0
WC2022,3869117,2022-12-03,Christian Pulisic,United States,0.3913,0,0,0
WC2022,3869117,2022-12-03,Jesus Ferreira,United States,0.0,0,0,0
WC2022,3869117,2022-12-03,Steven Bergwijn,Netherlands,0.2504,0,0,0
WC2022,3869117,2022-12-03,Teun Koopmeiners,Netherlands,0.0447,0,0,0
WC2022,3869117,2022-12-03,Giovanni Reyna,United States,0.086,0,0,0
WC2022,3869117,2022-12-03,Brenden Aaronson,United States,0.0,0,0,0
WC2022,3869117,2022-12-03,Haji Wright,United States,0.4827,1,0,1
WC2022,3869117,2022-12-03,DeAndre Yedlin,United States,0.0,0,0,0
WC2022,3869117,2022-12-03,Xavi Simons,Netherlands,0.0,0,0,0
WC2022,3869117,2022-12-03,Jordan Morris,United States,0.0,0,0,0
WC2022,3869117,2022-12-03,Matthijs de Ligt,Netherlands,0.0,0,0,0
WC2022,3869117,2022-12-03,Wout Weghorst,Netherlands,0.0,0,0,0
WC2022,3857270,2022-11-28,Diogo Meireles Costa,Portugal,0.0,0,0,0
WC2022,3857270,2022-11-28,João Pedro Cavaco Cancelo,Portugal,0.0,0,0,0
WC2022,3857270,2022-11-28,Kléper Laveran Lima Ferreira,Portugal,0.0,0,0,0
WC2022,3857270,2022-11-28,Rúben Santos Gato Alves Dias,Portugal,0.0,0,0,0
WC2022,3857270,2022-11-28,Nuno Mendes,Portugal,0.0,0,0,0
WC2022,3857270,2022-11-28,Rúben Diogo Da Silva Neves,Portugal,0.0153,0,0,0
WC2022,3857270,2022-11-28,Bernardo Mota Veiga de Carvalho e Silva,Portugal,0.0,0,0,0
WC2022,3857270,2022-11-28,William Silva de Carvalho,Portugal,0.0487,0,0,0
WC2022,3857270,2022-11-28,Bruno Miguel Borges Fernandes,Portugal,0.1838,1,1,2
WC2022,3857270,2022-11-28,Cristiano Ronaldo dos Santos Aveiro,Portugal,0.0632,0,0,0
WC2022,3857270,2022-11-28,João Félix Sequeira,Portugal,0.0924,0,0,0
WC2022,3857270,2022-11-28,Sergio Rochet Álvarez,Uruguay,0.0,0,0,0
WC2022,3857270,2022-11-28,José María Giménez de Vargas,Uruguay,0.0506,0,0,0
WC2022,3857270,2022-11-28,Diego Roberto Godín Leal,Uruguay,0.0,0,0,0
WC2022,3857270,2022-11-28,Sebastián Coates Nión,Uruguay,0.0,0,0,0
WC2022,3857270,2022-11-28,Guillermo Varela Olivera,Uruguay,0.0,0,0,0
WC2022,3857270,2022-11-28,Mathías Olivera Miramontes,Uruguay,0.081,0,0,0
WC2022,3857270,2022-11-28,Rodrigo Bentancur Colmán,Uruguay,0.5684,0,0,0
WC2022,3857270,2022-11-28,Federico Santiago Valverde Dipetta,Uruguay,0.0196,0,0,0
WC2022,3857270,2022-11-28,Matías Vecino Falero,Uruguay,0.0,0,0,0
WC2022,3857270,2022-11-28,Darwin Gabriel Núñez Ribeiro,Uruguay,0.0309,0,0,0
WC2022,3857270,2022-11-28,Edinson Roberto Cavani Gómez,Uruguay,0.074,0,0,0
WC2022,3857270,2022-11-28,Raphaël Adelino José Guerreiro,Portugal,0.0,0,0,0
WC2022,3857270,2022-11-28,Giorgian Daniel De Arrascaeta Benedetti,Uruguay,0.2561,0,0,0
WC2022,3857270,2022-11-28,Facundo Pellistri Rebollo,Uruguay,0.0,0,0,0
WC2022,3857270,2022-11-28,Rafael Alexandre Conceição Leão,Portugal,0.0269,0,0,0
WC2022,3857270,2022-11-28,Maximiliano Gómez González,Uruguay,0.0476,0,0,0
WC2022,3857270,2022-11-28,Luis Alberto Suárez Díaz,Uruguay,0.0884,0,0,0
WC2022,3857270,2022-11-28,Gonçalo Matias Ramos,Portugal,0.0,0,0,0
WC2022,3857270,2022-11-28,Matheus Luiz Nunes,Portugal,0.0,0,0,0
WC2022,3857270,2022-11-28,João Maria Lobo Alves Palhinha Gonçalves,Portugal,0.0,0,0,0
WC2022,3857270,2022-11-28,Matías Nicolás Viña Susperreguy,Uruguay,0.0,0,0,0
WC2022,3857263,2022-11-27,Unai Simón Mendibil,Spain,0.0,0,0,0
WC2022,3857263,2022-11-27,Daniel Carvajal Ramos,Spain,0.0,0,0,0
WC2022,3857263,2022-11-27,Rodrigo Hernández Cascante,Spain,0.0,0,0,0
WC2022,3857263,2022-11-27,Aymeric Laporte,Spain,0.0,0,0,0
WC2022,3857263,2022-11-27,Jordi Alba Ramos,Spain,0.0217,0,0,0
WC2022,3857263,2022-11-27,Sergio Busquets i Burgos,Spain,0.0,0,0,0
WC2022,3857263,2022-11-27,Pablo Martín Páez Gavira,Spain,0.0,0,0,0
WC2022,3857263,2022-11-27,Pedro González López,Spain,0.0,0,0,0
WC2022,3857263,2022-11-27,Ferrán Torres García,Spain,0.1167,0,0,0
WC2022,3857263,2022-11-27,Daniel Olmo Carvajal,Spain,0.044,0,0,0
WC2022,3857263,2022-11-27,Marco Asensio Willemsen,Spain,0.1384,0,0,0
WC2022,3857263,2022-11-27,Manuel Neuer,Germany,0.0,0,0,0
WC2022,3857263,2022-11-27,Thilo Kehrer,Germany,0.0,0,0,0
WC2022,3857263,2022-11-27,Niklas Süle,Germany,0.0,0,0,0
WC2022,3857263,2022-11-27,Antonio Rüdiger,Germany,0.0154,0,0,0
WC2022,3857263,2022-11-27,David Raum,Germany,0.0,0,0,0
WC2022,3857263,2022-11-27,Joshua Kimmich,Germany,0.1491,0,0,0
WC2022,3857263,2022-11-27,Leon Goretzka,Germany,0.0364,0,0,0
WC2022,3857263,2022-11-27,Serge Gnabry,Germany,0.0534,0,0,0
WC2022,3857263,2022-11-27,İlkay Gündoğan,Germany,0.0,0,0,0
WC2022,3857263,2022-11-27,Jamal Musiala,Germany,0.29,0,0,0
WC2022,3857263,2022-11-27,Thomas Müller,Germany,0.0,0,0,0
WC2022,3857263,2022-11-27,Álvaro Borja Morata Martín,Spain,0.3187,1,0,1
WC2022,3857263,2022-11-27,Jorge Resurrección Merodio,Spain,0.0,0,0,0
WC2022,3857263,2022-11-27,Nicholas Williams Arthuer,Spain,0.0,0,0,0
WC2022,3857263,2022-11-27,Leroy Sané,Germany,0.0,0,0,0
WC2022,3857263,2022-11-27,Niclas Füllkrug,Germany,0.6026,1,0,1
WC2022,3857263,2022-11-27,Lukas Klostermann,Germany,0.0,0,0,0
WC2022,3857263,2022-11-27,Alejandro Balde Martínez,Spain,0.0,0,0,0
WC2022,3857263,2022-11-27,Jonas Hofmann,Germany,0.0,0,0,0
WC2022,3857263,2022-11-27,Nico Schlotterbeck,Germany,0.0,0,0,0
WC2022,3857259,2022-11-28,Devis Rogers Epassy Mboka,Cameroon,0.0,0,0,0
WC2022,3857259,2022-11-28,Ngoran Suiru Fai Collins,Cameroon,0.0,0,0,0
WC2022,3857259,2022-11-28,Jean-Charles Castelletto,Cameroon,0.8945,1,0,1
WC2022,3857259,2022-11-28,Nicolas Alexis Julio N'Koulou Ndoubena,Cameroon,0.1368,0,0,0
WC2022,3857259,2022-11-28,Nouhou Tolo,Cameroon,0.0,0,0,0
WC2022,3857259,2022-11-28,Martin Hongla Yma II,Cameroon,0.0,0,0,0
WC2022,3857259,2022-11-28,André-Frank Zambo Anguissa,Cameroon,0.0,0,0,0
WC2022,3857259,2022-11-28,Pierre Kunde Malong,Cameroon,0.1806,0,0,0
WC2022,3857259,2022-11-28,Bryan Mbeumo,Cameroon,0.0,0,0,0
WC2022,3857259,2022-11-28,Karl Brillant Toko Ekambi,Cameroon,0.0213,0,0,0
WC2022,3857259,2022-11-28,Jean-Eric Maxim Choupo-Moting,Cameroon,0.4694,1,0,1
WC2022,3857259,2022-11-28,Vanja Milinković Savić,Serbia,0.0,0,0,0
WC2022,3857259,2022-11-28,Nikola Milenković,Serbia,0.0305,0,0,0
WC2022,3857259,2022-11-28,Milos Veljkovic,Serbia,0.0,0,0,0
WC2022,3857259,2022-11-28,Strahinja Pavlović,Serbia,0.0789,1,0,1
WC2022,3857259,2022-11-28,Andrija Živković,Serbia,0.0,0,0,0
WC2022,3857259,2022-11-28,Filip Kostić,Serbia,0.012,0,0,0
WC2022,3857259,2022-11-28,Nemanja Maksimović,Serbia,0.0,0,0,0
WC2022,3857259,2022-11-28,Saša Lukić,Serbia,0.0397,0,0,0
WC2022,3857259,2022-11-28,Dušan Tadić,Serbia,0.0,0,0,0
WC2022,3857259,2022-11-28,Sergej Milinković-Savić,Serbia,0.2003,1,0,1
WC2022,3857259,2022-11-28,Aleksandar Mitrović,Serbia,1.3494,1,0,1
WC2022,3857259,2022-11-28,Vincent Paté Aboubakar,Cameroon,0.3606,1,0,1
WC2022,3857259,2022-11-28,Stefan Mitrović,Serbia,0.0,0,0,0
WC2022,3857259,2022-11-28,Christian Mougang Bassogog,Cameroon,0.0,0,0,0
WC2022,3857259,2022-11-28,Gaël Ondoua,Cameroon,0.0,0,0,0
WC2022,3857259,2022-11-28,Nemanja Radonjić,Serbia,0.0,0,0,0
WC2022,3857259,2022-11-28,Srđan Babić,Serbia,0.0,0,0,0
WC2022,3857259,2022-11-28,Marko Grujić,Serbia,0.0274,0,0,0
WC2022,3857259,2022-11-28,Samuel Yves Oum Gwet,Cameroon,0.0,0,0,0
WC2022,3857259,2022-11-28,Georges-Kévin Nkoudou Mbida,Cameroon,0.007,0,0,0
WC2022,3857259,2022-11-28,Filip Đuričić,Serbia,0.0,0,0,0
WC2022,3857283,2022-11-27,Thibaut Courtois,Belgium,0.0,0,0,0
WC2022,3857283,2022-11-27,Thomas Meunier,Belgium,0.0503,0,0,0
WC2022,3857283,2022-11-27,Toby Alderweireld,Belgium,0.0,0,0,0
WC2022,3857283,2022-11-27,Jan Vertonghen,Belgium,0.0373,0,0,0
WC2022,3857283,2022-11-27,Timothy Castagne,Belgium,0.0,0,0,0
WC2022,3857283,2022-11-27,Amadou Onana,Belgium,0.2919,0,0,0
WC2022,3857283,2022-11-27,Axel Witsel,Belgium,0.0,0,0,0
WC2022,3857283,2022-11-27,Kevin De Bruyne,Belgium,0.0527,0,0,0
WC2022,3857283,2022-11-27,Eden Hazard,Belgium,0.0092,0,0,0
WC2022,3857283,2022-11-27,Thorgan Hazard,Belgium,0.0,0,0,0
WC2022,3857283,2022-11-27,Michy Batshuayi Tunga,Belgium,0.1356,0,0,0
WC2022,3857283,2022-11-27,Munir Mohand Mohamedi,Morocco,0.0,0,0,0
WC2022,3857283,2022-11-27,Achraf Hakimi Mouh,Morocco,0.0542,0,0,0
WC2022,3857283,2022-11-27,Nayef Aguerd,Morocco,0.0,0,0,0
WC2022,3857283,2022-11-27,Romain Saïss,Morocco,0.565,1,0,1
WC2022,3857283,2022-11-27,Noussair Mazraoui,Morocco,0.0222,0,0,0
WC2022,3857283,2022-11-27,Sofyan Amrabat,Morocco,0.0,0,0,0
WC2022,3857283,2022-11-27,Selim Amallah,Morocco,0.0541,0,0,0
WC2022,3857283,2022-11-27,Azzedine Ounahi,Morocco,0.0233,0,0,0
WC2022,3857283,2022-11-27,Hakim Ziyech,Morocco,0.0409,0,0,0
WC2022,3857283,2022-11-27,Sofiane Boufal,Morocco,0.0137,0,0,0
WC2022,3857283,2022-11-27,Youssef En-Nesyri,Morocco,0.0,0,0,0
WC2022,3857283,2022-11-27,Dries Mertens,Belgium,0.0657,0,0,0
WC2022,3857283,2022-11-27,Youri Tielemans,Belgium,0.0,0,0,0
WC2022,3857283,2022-11-27,Yahia Attiyat allah,Morocco,0.0,0,0,0
WC2022,3857283,2022-11-27,Abdelhamid Sabiri,Morocco,0.0,0,0,0
WC2022,3857283,2022-11-27,Zakaria Aboukhlal,Morocco,0.181,1,0,1
WC2022,3857283,2022-11-27,Abderrazak Hamdallah,Morocco,0.0368,0,0,0
WC2022,3857283,2022-11-27,Charles De Ketelaere,Belgium,0.0,0,0,0
WC2022,3857283,2022-11-27,Leandro Trossard,Belgium,0.0,0,0,0
WC2022,3857283,2022-11-27,Jawad El Yamiq,Morocco,0.0,0,0,0
WC2022,3857283,2022-11-27,Romelu Lukaku Menama,Belgium,0.0,0,0,0
WC2022,3857286,2022-11-20,Saad Abdullah Al Sheeb,Qatar,0.0,0,0,0
WC2022,3857286,2022-11-20,Bassam Hisham Al Rawi,Qatar,0.0,0,0,0
WC2022,3857286,2022-11-20,Boualem Khoukhi,Qatar,0.0,0,0,0
WC2022,3857286,2022-11-20,Abdelkarim Hassan Al Haj Fadlalla,Qatar,0.0062,0,0,0
WC2022,3857286,2022-11-20,Pedro Miguel Correia,Qatar,0.0309,0,0,0
WC2022,3857286,2022-11-20,Homam Alamin Ahmed,Qatar,0.0,0,0,0
WC2022,3857286,2022-11-20,Karim Boudiaf,Qatar,0.0,0,0,0
WC2022,3857286,2022-11-20,Hassan Khalid Al Heidos,Qatar,0.0,0,0,0
WC2022,3857286,2022-11-20,Abdulaziz Hatem Mohammed Abdullah,Qatar,0.0,0,0,0
WC2022,3857286,2022-11-20,Almoez Ali Zainalabiddin Abdulla,Qatar,0.2127,0,0,0
WC2022,3857286,2022-11-20,Akram Hassan Afif,Qatar,0.0091,0,0,0
WC2022,3857286,2022-11-20,Hernán Ismael Galíndez,Ecuador,0.0,0,0,0
WC2022,3857286,2022-11-20,Angelo Smit Preciado Quiñónez,Ecuador,0.0066,0,0,0
