fighter,division,division_code,td_def,td_acc,td_per15,str_def,str_acc,kd_per15,sub_att_per15,pct_distance,SLpM,SApM,dmg_per_round,finish_rate,decision_rate,gets_finished_rate,times_kod,ko_tko_wins,times_submitted,td_att_per_round,age,reach_in,height_in,stance,style,layoff_days,streak,country,hometown,rank,ctrl_sec_per_round,wins,losses,last_fight_date
Irina Alekseeva,Women's Bantamweight,wbw,0.5,0.2,0.8244516129032258,0.455,0.382,0.22090322580645164,0.36620967741935484,0.5,3.2714193548387094,3.8055161290322586,15.0,0.25,0.5,0.25,0,0,1,0.8138709677419356,36.0,67.0,68.0,Orthodox,balanced,252,-3.0,,,,44.317741935483866,1.0,3.0,
Julia Avila,Women's Bantamweight,wbw,0.526,0.375,0.8635612903225807,0.555,0.424,0.1563225806451613,0.2725677419354839,0.5,2.9093354838709673,3.0322129032258065,12.44,0.3333333333333333,0.5,0.16666666666666666,0,1,1,0.7270967741935485,38.1,68.0,67.0,Orthodox,balanced,490,-2.0,,,,57.69419354838709,3.0,3.0,
Ketlen Vieira,Women's Bantamweight,wbw,0.9,0.426,1.3065059422750425,0.505,0.402,0.022906621392190157,0.49619354838709684,0.8666666666666667,2.8774397283531408,3.610480475382004,13.5,0.06666666666666667,0.8666666666666667,0.06666666666666667,1,0,0,1.0300509337860781,34.8,68.0,68.0,Orthodox,balanced,35,1.0,,,,89.76536502546689,10.0,5.0,
Lauren Murphy,Women's Bantamweight,wbw,0.673,0.246,1.1194006791171476,0.568,0.385,0.07580135823429543,0.2419830220713073,0.7333333333333333,3.7774397283531407,4.665217317487267,19.2,0.2,0.7333333333333333,0.06666666666666667,1,2,0,1.361629881154499,42.9,67.0,65.0,Orthodox,balanced,343,-2.0,,,,55.34431239388795,8.0,7.0,
Luana Carolina,Women's Bantamweight,wbw,0.653,0.429,0.6052580645161291,0.521,0.507,0.10751612903225807,0.4969769585253457,0.7,4.0936682027649764,3.3002949308755762,21.57,0.1,0.7,0.2,1,1,1,0.4836405529953917,33.0,69.0,66.0,Orthodox,striker,266,-1.0,,,,54.110138248847925,6.0,4.0,
Mayra Bueno Silva,Women's Bantamweight,wbw,0.633,0.238,0.626089605734767,0.516,0.569,0.024179211469534053,0.955204301075269,0.5714285714285714,3.311964157706093,4.096118279569893,16.23,0.2857142857142857,0.5714285714285714,0.07142857142857142,1,0,0,0.7039426523297492,34.8,66.0,66.0,Orthodox,balanced,56,-5.0,,,,44.23010752688171,5.0,7.0,
Melissa Croden,Women's Bantamweight,wbw,0.667,0.5,1.6090875576036865,0.594,0.473,0.20488940092165903,0.3709539170506913,0.6666666666666666,3.8339078341013817,2.7395898617511523,21.11,0.3333333333333333,0.6666666666666666,0.0,0,1,0,1.1801382488479264,35.2,,,,balanced,63,1.0,,,,72.39170506912443,2.0,1.0,
Melissa Mullins,Women's Bantamweight,wbw,0.857,0.429,1.5848458781362007,0.529,0.505,0.048358422939068106,0.17751971326164875,0.4,3.407928315412186,3.593792114695341,16.5,0.2,0.4,0.4,1,1,1,1.2523297491039427,34.9,68.0,67.0,Orthodox,balanced,0,-2.0,,,,96.06021505376344,2.0,3.0,
Montse Rendon,Women's Bantamweight,wbw,0.857,0.375,1.5579516129032258,0.573,0.276,0.05440322580645162,0.3497096774193549,0.75,3.161419354838709,3.325516129032258,13.9,0.0,0.75,0.25,0,0,1,1.3338709677419356,37.3,68.0,68.0,Orthodox,balanced,98,-1.0,,,,71.81774193548387,2.0,2.0,
Priscila Cachoeira,Women's Bantamweight,wbw,0.696,0.4,0.465089605734767,0.458,0.443,0.28317921146953406,0.08875985663082438,0.2857142857142857,3.7887419354838707,5.864007168458781,19.3,0.2857142857142857,0.2857142857142857,0.42857142857142855,1,4,5,0.38505376344086023,37.8,65.0,67.0,Orthodox,balanced,14,-3.0,,,,20.35232974910394,5.0,9.0,
Tainara Lisboa,Women's Bantamweight,wbw,0.533,0.316,1.4759516129032257,0.456,0.443,0.05440322580645162,0.33620967741935487,0.25,2.753419354838709,3.014516129032258,9.82,0.25,0.25,0.5,1,0,1,1.3988709677419355,35.3,67.0,67.0,Orthodox,balanced,245,-2.0,,,,66.86774193548386,2.0,2.0,
Alexia Thainara,Women's Strawweight,wsw,1.0,0.522,3.1437238095238094,0.449,0.46,0.06956190476190476,1.2003714285714284,0.6666666666666666,3.747628571428571,2.9249428571428573,18.29,0.3333333333333333,0.6666666666666666,0.0,0,0,0,2.1941904761904762,30.6,67.0,64.0,Orthodox,grappler,84,3.0,Brazil,"Paracambi, Brazil",14.0,123.33047619047618,3.0,0.0,
Amanda Lemos,Women's Strawweight,wsw,0.63,0.647,1.0701087719298246,0.453,0.553,0.4203649122807017,0.6304526315789474,0.4666666666666667,2.7548631578947367,2.871136842105263,12.36,0.3333333333333333,0.4666666666666667,0.2,1,3,2,0.6599649122807016,39.1,65.0,64.0,Southpaw,balanced,98,-2.0,Brazil,"belem, Brazil",7.0,51.105964912280704,9.0,6.0,
Amanda Ribas,Women's Strawweight,wsw,0.824,0.524,1.829121568627451,0.602,0.4,0.09440784313725491,0.5091529411764706,0.46153846153846156,3.8954352941176467,3.137564705882353,19.6,0.23076923076923078,0.46153846153846156,0.3076923076923077,3,1,1,1.240549019607843,32.8,66.0,64.0,Orthodox,balanced,329,-3.0,Brazil,"Varginha, Brazil",10.0,72.35960784313725,7.0,6.0,
Angela Hill,Women's Strawweight,wsw,0.727,0.304,0.8472666666666667,0.603,0.502,0.10785098039215686,0.18245882352941176,0.8333333333333334,5.103305882352941,4.7624,26.38,0.1,0.8333333333333334,0.06666666666666667,0,2,2,0.876156862745098,41.4,64.0,63.0,Orthodox,striker,21,1.0,United States,"Clinton, United States",12.0,45.4121568627451,14.0,16.0,
Denise Gomes,Women's Strawweight,wsw,0.659,0.345,1.5480888888888888,0.457,0.514,0.3405777777777778,0.6644666666666666,0.625,3.6451999999999996,2.9768000000000003,17.8,0.375,0.625,0.0,0,3,0,1.424111111111111,26.5,63.0,62.0,Orthodox,balanced,224,4.0,Brazil,"Santana do Livramento, Brazil",13.0,76.33444444444444,6.0,2.0,
Fatima Kline,Women's Strawweight,wsw,0.5,0.583,1.7766333333333333,0.574,0.505,0.1973666666666667,0.24669999999999997,0.5,4.2802999999999995,3.0272000000000006,23.73,0.5,0.5,0.0,0,2,0,1.2311666666666667,25.9,67.0,66.0,Orthodox,balanced,217,3.0,United States,"Holbrook, United States",11.0,69.15166666666667,3.0,1.0,
Gillian Robertson,Women's Strawweight,wsw,0.389,0.409,2.3848777777777777,0.56,0.485,0.020288888888888888,0.7489,0.4,2.7101,2.7667333333333333,12.44,0.5,0.4,0.1,1,3,1,1.9537222222222221,31.1,63.0,65.0,Orthodox,wrestler,98,5.0,Canada,"Niagara Falls, Canada",5.0,125.3338888888889,14.0,6.0,
Jéssica Andrade,Women's Strawweight,wsw,0.75,0.541,1.8478549019607844,0.542,0.487,0.3037333333333333,0.30598823529411767,0.4,5.478305882352941,4.814458823529412,28.5,0.3,0.4,0.3,4,6,5,1.1849803921568627,34.7,62.0,61.0,Orthodox,balanced,308,-3.0,Brazil,"Umuarama, Brazil",9.0,61.382745098039216,17.0,13.0,
Loopy Godinez,Women's Strawweight,wsw,0.766,0.426,2.6569508771929824,0.624,0.494,0.083259649122807,0.7394000000000001,0.8,4.219336842105263,3.7774526315789476,21.63,0.13333333333333333,0.8,0.06666666666666667,0,0,1,2.09680701754386,32.8,61.0,62.0,Orthodox,balanced,70,-1.0,Mexico,"Aguascalientes, Mexico",6.0,79.29017543859649,9.0,6.0,
Mackenzie Dern,Women's Strawweight,wsw,0.379,0.184,1.0440533333333333,0.52,0.416,0.12674666666666667,0.91548,0.625,3.43912,3.7348799999999995,16.72,0.3125,0.625,0.0625,1,0,0,1.570466666666667,33.2,63.0,64.0,Orthodox,balanced,238,3.0,United States,United States,,78.64066666666666,11.0,5.0,
Mizuki,Women's Strawweight,wsw,0.808,0.333,1.1971333333333334,0.498,0.528,0.18586666666666668,0.24669999999999997,1.0,4.1328,4.070200000000001,22.25,0.0,1.0,0.0,0,0,0,1.0611666666666666,31.8,65.0,63.0,Orthodox,striker,238,2.0,Japan,"Fukuoka, Japan",15.0,80.15166666666667,3.0,1.0,
Tabatha Ricci,Women's Strawweight,wsw,0.654,0.375,2.198471111111111,0.579,0.374,0.03246222222222222,0.20490666666666665,0.7272727272727273,3.8188266666666664,4.31364,19.1,0.18181818181818182,0.7272727272727273,0.09090909090909091,1,1,0,1.9279555555555556,31.3,61.0,61.0,Orthodox,balanced,77,-1.0,Brazil,"State of São Paulo, Brazil",8.0,75.62755555555556,7.0,4.0,
Tatiana Suarez,Women's Strawweight,wsw,0.571,0.459,3.3840761904761902,0.441,0.601,0.03478095238095238,0.5695428571428571,0.4,2.935885714285714,2.0486857142857144,12.92,0.6,0.4,0.0,0,1,0,2.5063809523809524,35.5,66.0,65.0,Southpaw,wrestler,70,2.0,United States,"Bellflower, United States",2.0,134.7152380952381,9.0,1.0,
Virna Jandiroba,Women's Strawweight,wsw,0.727,0.391,2.6810039215686277,0.555,0.413,0.09211372549019607,1.1354470588235295,0.6923076923076923,2.5671411764705883,2.919623529411765,10.92,0.3076923076923077,0.6923076923076923,0.0,0,1,0,2.280549019607843,38.1,64.0,63.0,Orthodox,grappler,77,1.0,Brazil,"State of Bahia, Brazil",3.0,111.43607843137254,9.0,4.0,
Yan Xiaonan,Women's Strawweight,wsw,0.649,0.733,1.0177686274509803,0.603,0.451,0.14334901960784313,0.1160941176470588,0.8461538461538461,4.400141176470588,3.233917647058824,22.9,0.07692307692307693,0.8461538461538461,0.07692307692307693,1,1,0,0.6134901960784314,37.0,63.0,65.0,Orthodox,striker,434,-1.0,China,"Liaoning, China",4.0,34.20078431372549,9.0,4.0,
Zhang Weili,Women's Strawweight,wsw,0.636,0.448,1.7740627450980393,0.531,0.527,0.18846666666666667,0.4365058823529412,0.6153846153846154,4.202082352941176,2.6818,21.6,0.3076923076923077,0.6153846153846154,0.07692307692307693,1,2,0,1.3552549019607842,36.9,63.0,64.0,Switch,balanced,217,-1.0,China,"Hebei, China",1.0,77.63607843137254,10.0,3.0,
Bruna Brasil,Women's Strawweight,wsw,0.564,0.471,1.243422222222222,0.523,0.547,0.040577777777777775,0.2511333333333333,0.875,2.854533333333333,3.708133333333334,11.87,0.0,0.875,0.125,1,0,0,0.9507777777777777,32.8,65.0,66.0,Orthodox,balanced,84,-2.0,,,,48.33444444444444,3.0,5.0,
Elise Reed,Women's Strawweight,wsw,0.531,0.6,0.7890820512820512,0.517,0.532,0.13161025641025642,0.1518153846153846,0.4444444444444444,3.269646153846154,3.0754307692307696,15.14,0.0,0.4444444444444444,0.5555555555555556,3,0,2,0.5814871794871794,33.5,63.0,63.0,Orthodox,balanced,399,-1.0,,,,36.570256410256405,4.0,5.0,
Hannah Goldy,Women's Strawweight,wsw,0.4,0.12,1.1852296296296296,0.5,0.428,0.0541037037037037,0.37095555555555554,0.6,3.847488888888889,4.197955555555556,19.36,0.2,0.6,0.2,1,0,0,1.8710370370370368,34.1,61.0,64.0,Orthodox,balanced,1001,-2.0,,,,64.33481481481482,1.0,4.0,
Iasmin Lucindo,Women's Strawweight,wsw,0.688,0.556,2.029733333333333,0.621,0.455,0.04426666666666667,0.27487272727272727,0.8571428571428571,3.4111272727272723,3.0256000000000003,15.9,0.14285714285714285,0.8571428571428571,0.0,0,0,0,1.358121212121212,24.4,66.0,63.0,Orthodox,balanced,315,1.0,,,,72.13757575757576,5.0,2.0,
Jaqueline Amorim,Women's Strawweight,wsw,0.0,0.364,1.7726424242424244,0.549,0.508,0.04426666666666667,2.235509090909091,0.2857142857142857,2.7092181818181817,2.4439636363636366,10.38,0.7142857142857143,0.2857142857142857,0.0,0,1,0,1.5744848484848484,31.0,68.0,63.0,Orthodox,grappler,21,1.0,,,,92.69212121212121,5.0,2.0,
Julia Polastri,Women's Strawweight,wsw,0.615,0.75,1.0641185185185185,0.58,0.581,0.0541037037037037,0.33039999999999997,0.8,5.0586,4.3662888888888896,30.27,0.2,0.8,0.0,0,1,0,0.7599259259259258,28.3,63.0,62.0,Orthodox,striker,56,-1.0,,,,50.057037037037034,2.0,3.0,
Karolina Kowalkiewicz,Women's Strawweight,wsw,0.746,0.231,0.5717855072463768,0.569,0.43,0.021171014492753625,0.22872173913043478,0.7368421052631579,5.0930608695652175,5.217417391304348,26.81,0.05263157894736842,0.7368421052631579,0.21052631578947367,2,0,2,0.6517101449275362,40.7,64.0,63.0,Orthodox,striker,252,-3.0,,,,36.60927536231884,9.0,10.0,
Loma Lookboonmee,Women's Strawweight,wsw,0.689,0.5,1.7284044444444444,0.531,0.558,0.03246222222222222,0.20710666666666666,0.8181818181818182,3.6274266666666666,2.7259733333333336,17.79,0.09090909090909091,0.8181818181818182,0.09090909090909091,0,0,1,1.2239555555555555,30.4,61.0,61.0,Orthodox,balanced,21,-2.0,,,,50.03422222222222,7.0,4.0,
Luana Pinheiro,Women's Strawweight,wsw,0.714,0.378,2.0825515151515153,0.596,0.396,0.15053939393939395,0.28569090909090905,0.5714285714285714,3.4168545454545454,3.8286909090909096,15.94,0.0,0.5714285714285714,0.2857142857142857,1,0,1,1.809939393939394,33.6,62.0,62.0,Orthodox,balanced,399,-4.0,,,,41.01939393939394,3.0,4.0,
Marina Rodriguez,Women's Strawweight,wsw,0.612,0.429,0.5008982456140351,0.559,0.458,0.12825964912280705,0.3099263157894737,0.7333333333333333,4.0811789473684215,2.9792947368421054,20.76,0.13333333333333333,0.7333333333333333,0.13333333333333333,2,2,0,0.4073333333333333,39.1,65.0,66.0,Orthodox,striker,413,-3.0,,,,26.55333333333333,7.0,6.0,
Melissa Martinez,Women's Strawweight,wsw,0.5,0.5,1.082295238095238,0.533,0.471,0.06956190476190476,0.2819428571428571,0.6666666666666666,3.713771428571428,4.108657142857143,17.89,0.0,0.6666666666666666,0.3333333333333333,1,0,0,0.8784761904761904,28.8,66.0,62.0,Southpaw,balanced,343,-1.0,,,,48.116190476190475,1.0,2.0,
Molly McCann,Women's Strawweight,wsw,0.382,0.37,1.644837037037037,0.625,0.499,0.17794074074074076,0.48608888888888885,0.5,4.636466666666667,4.107644444444444,24.35,0.21428571428571427,0.5,0.2857142857142857,0,2,4,1.456074074074074,36.1,62.0,64.0,Orthodox,balanced,455,-2.0,,,,41.63407407407408,7.0,7.0,
Tecia Pennington,Women's Strawweight,wsw,0.629,0.149,0.7452637681159421,0.619,0.48,0.06743188405797103,0.1320695652173913,0.8947368421052632,4.509843478260869,3.4372000000000007,23.28,0.10526315789473684,0.8947368421052632,0.0,0,1,0,1.263014492753623,36.8,60.0,61.0,Orthodox,striker,224,-1.0,,,,50.239710144927535,11.0,8.0,
Viktoriia Dudakova,Women's Strawweight,wsw,0.4,0.3,1.8221333333333334,0.515,0.457,0.22736666666666666,0.24669999999999997,0.5,3.4522999999999997,3.5342000000000002,15.44,0.25,0.5,0.25,1,1,0,1.7961666666666667,27.4,67.0,65.0,Orthodox,balanced,525,-2.0,,,,59.501666666666665,2.0,2.0,
Xiong Jingnan,Women's Strawweight,wsw,0.0,0.0,1.3154133333333333,0.0,0.0,0.09738666666666666,0.39471999999999996,1.0,3.0524799999999996,2.7923200000000006,0.0,0.0,1.0,0.0,0,0,0,1.0978666666666665,38.4,,,,balanced,21,-1.0,,,,54.40266666666666,0.0,1.0,
Islam Makhachev,Welterweight,ww,0.913,0.562,2.7964772727272726,0.62,0.584,0.3324924242424242,0.8847556818181818,0.3333333333333333,2.6869507575757576,1.8541477272727271,10.78,0.6111111111111112,0.3333333333333333,0.05555555555555555,1,3,0,1.5281098484848485,34.1,70.0,70.0,Southpaw,grappler,217,16.0,Russia,"Dagestan Republic, Russia",,119.85530303030303,17.0,1.0,
Ian Machado Garry,Welterweight,ww,0.8,0.312,1.0567,0.529,0.541,0.3953888888888889,0.38817500000000005,0.7272727272727273,4.506194444444445,3.0767499999999997,23.48,0.2727272727272727,0.7272727272727273,0.0,0,3,0,1.006161111111111,28.0,74.0,75.0,Orthodox,striker,210,2.0,Ireland,"Dublin, Ireland",1.0,38.507777777777775,10.0,1.0,
Carlos Prates,Welterweight,ww,0.795,1.0,0.6032083333333333,0.477,0.541,1.7050694444444445,0.14605208333333333,0.125,4.171076388888889,4.124270833333333,19.94,0.875,0.125,0.0,0,7,0,0.40786805555555555,32.7,78.0,73.0,Switch,striker,49,3.0,Brazil,"State of São Paulo, Brazil",2.0,25.718055555555555,7.0,1.0,
Michael Morales,Welterweight,ww,0.885,0.25,0.6843181818181818,0.574,0.499,1.341348484848485,0.15932954545454547,0.2857142857142857,5.342083333333334,3.3782954545454547,27.38,0.7142857142857143,0.2857142857142857,0.0,0,5,0,0.5980378787878788,26.4,79.0,72.0,Orthodox,striker,217,7.0,Ecuador,"Pasaje, Ecuador",3.0,28.046969696969697,7.0,0.0,
Jack Della Maddalena,Welterweight,ww,0.633,0.25,0.6783214285714285,0.607,0.528,0.677202380952381,0.21590178571428573,0.4,4.700922619047619,4.070803571428572,23.08,0.5,0.4,0.1,1,4,0,0.6458869047619048,29.6,73.0,71.0,Switch,striker,49,-2.0,Australia,Australia,4.0,21.5297619047619,8.0,2.0,
Gabriel Bonfim,Welterweight,ww,0.765,0.538,2.878541666666667,0.62,0.47,0.3270694444444444,1.00471875,0.375,4.251076388888889,3.6309375,18.71,0.5,0.375,0.125,1,1,0,1.6065347222222222,28.8,72.0,73.0,Orthodox,grappler,14,5.0,Brazil,"Brasilia, Brazil",5.0,51.518055555555556,7.0,1.0,
Sean Brady,Welterweight,ww,0.867,0.515,3.000766666666667,0.599,0.532,0.1988555555555555,0.715975,0.45454545454545453,3.9928611111111114,3.0107500000000003,18.72,0.36363636363636365,0.45454545454545453,0.18181818181818182,2,0,0,1.853161111111111,33.5,72.0,70.0,Orthodox,grappler,42,1.0,United States,"Philadelphia, United States",6.0,109.2011111111111,9.0,2.0,
Belal Muhammad,Welterweight,ww,0.904,0.365,2.028634615384615,0.556,0.433,0.07157051282051281,0.18502403846153845,0.7727272727272727,4.32588141025641,3.797355769230769,21.33,0.13636363636363635,0.7727272727272727,0.045454545454545456,1,2,0,1.7617083333333334,37.9,72.0,71.0,Orthodox,wrestler,14,-3.0,United States,"Chicago, United States",7.0,65.45448717948719,15.0,6.0,
Leon Edwards,Welterweight,ww,0.637,0.373,1.2794374999999998,0.528,0.544,0.26336805555555554,0.371359375,0.65,2.792204861111111,2.64546875,12.3,0.2,0.65,0.1,1,3,1,1.064267361111111,34.2,74.0,74.0,Southpaw,balanced,217,-3.0,Jamaica,"Kingston, Jamaica",8.0,57.97569444444445,14.0,5.0,
Yaroslav Amosov,Welterweight,ww,0.0,0.538,3.6144166666666666,0.606,0.532,0.31013888888888885,1.3504375,0.0,3.385486111111111,2.908541666666667,8.33,1.0,0.0,0.0,0,0,0,2.181402777777778,32.7,,,,grappler,42,2.0,Ukraine,"Irpin, Ukraine",11.0,72.2361111111111,2.0,0.0,
Mike Malott,Welterweight,ww,0.727,0.571,1.5218749999999999,0.571,0.523,0.8097361111111111,0.53871875,0.25,3.8777430555555554,3.1109375000000004,16.72,0.625,0.25,0.125,1,3,0,0.8872013888888889,34.4,73.0,73.0,Orthodox,balanced,63,4.0,United States,"Cleveland, United States",12.0,43.38472222222222,7.0,1.0,
Uros Medic,Welterweight,ww,0.556,0.5,0.6633214285714286,0.557,0.574,2.1907738095238094,0.1251875,0.0,4.72235119047619,3.585089285714286,15.21,0.7,0.0,0.3,1,7,2,0.4180297619047619,32.8,71.0,73.0,Southpaw,striker,119,3.0,,,14.0,19.101190476190474,7.0,3.0,
Daniel Rodriguez,Welterweight,ww,0.64,0.286,0.45980555555555547,0.574,0.492,0.6058240740740741,0.16892361111111112,0.5714285714285714,6.434050925925926,4.9461805555555545,33.43,0.2857142857142857,0.5714285714285714,0.14285714285714285,1,3,1,0.40124537037037045,38.5,74.0,73.0,Southpaw,striker,336,3.0,United States,"Los Angeles, United States",15.0,21.923148148148147,10.0,4.0,
Aalon Cruz,Welterweight,ww,0.0,0.0,0.94775,0.293,0.133,0.31013888888888885,0.29210416666666666,0.0,2.7188194444444442,6.448541666666667,1.0,0.0,0.0,1.0,2,0,0,1.2370694444444446,31.5,78.0,72.0,Switch,balanced,1932,-2.0,,,,36.23611111111111,0.0,2.0,
Adam Fugitt,Welterweight,ww,0.5,0.227,1.54845,0.514,0.468,0.18608333333333332,0.17526250000000002,0.16666666666666666,4.429291666666667,4.667125,20.36,0.16666666666666666,0.16666666666666666,0.6666666666666666,3,1,1,1.6422416666666666,37.0,77.0,73.0,Southpaw,balanced,147,-2.0,,,,39.22166666666667,2.0,4.0,
Adriano Martins,Welterweight,ww,0.857,0.8,1.1819545454545455,0.684,0.44,0.5013484848484848,0.49151136363636366,0.2857142857142857,2.5039015151515156,2.531931818181818,7.36,0.42857142857142855,0.2857142857142857,0.2857142857142857,2,2,0,0.6292196969696969,34.7,72.0,70.0,Southpaw,balanced,3206,-2.0,,,,35.42878787878788,4.0,3.0,
Alan Jouban,Welterweight,ww,0.588,0.444,0.7267941176470588,0.6,0.503,0.9919313725490194,0.2988602941176471,0.46153846153846156,5.2189950980392155,3.7471323529411764,24.56,0.3076923076923077,0.46153846153846156,0.23076923076923078,2,4,1,0.5147892156862746,39.0,73.0,72.0,Southpaw,striker,2037,1.0,,,,25.45980392156863,8.0,5.0,
Albert Duraev,Welterweight,ww,0.667,0.261,1.6153125,0.595,0.403,0.23260416666666664,0.37007812500000004,0.5,3.4566145833333337,3.43640625,15.7,0.0,0.5,0.5,1,0,1,1.7028020833333333,34.5,75.0,71.0,Orthodox,wrestler,1071,-1.0,,,,63.02708333333334,2.0,2.0,
Albert Tumenov,Welterweight,ww,0.75,0.2,0.6085416666666666,0.585,0.42,0.8290694444444444,0.14605208333333333,0.375,3.7577430555555558,3.4509375,16.41,0.375,0.375,0.25,0,3,2,0.5645347222222222,24.8,73.0,71.0,Orthodox,striker,3542,-2.0,,,,23.18472222222222,5.0,3.0,
Alessio Di Chirico,Welterweight,ww,0.833,0.393,1.4490333333333332,0.615,0.397,0.4159222222222222,0.11684166666666668,0.5454545454545454,3.4355277777777777,3.502083333333333,14.42,0.18181818181818182,0.5454545454545454,0.2727272727272727,2,2,1,1.0846277777777777,32.7,74.0,72.0,Orthodox,balanced,1386,-2.0,,,,33.37444444444444,4.0,7.0,
Alex Morono,Welterweight,ww,0.478,0.24,0.4739464285714285,0.554,0.398,0.29188690476190476,0.33345089285714286,0.6666666666666666,4.7361755952380955,4.707544642857143,23.27,0.16666666666666666,0.6666666666666666,0.125,3,2,0,0.5153720238095237,35.5,72.0,71.0,Orthodox,striker,133,-4.0,,,,20.907738095238095,13.0,10.0,
Alexander Yakovlev,Welterweight,ww,0.722,0.355,1.5894230769230768,0.585,0.474,0.3522179487179487,0.23935576923076923,0.5555555555555556,2.359455128205128,2.7985576923076922,8.24,0.2222222222222222,0.5555555555555556,0.2222222222222222,0,1,2,1.3620320512820512,36.3,74.0,75.0,Southpaw,balanced,2065,-2.0,,,,45.055128205128206,3.0,6.0,
Andre Fialho,Welterweight,ww,0.667,1.0,0.6728636363636363,0.458,0.416,0.4809848484848484,0.15932954545454547,0.14285714285714285,3.4648106060606056,5.319204545454546,13.47,0.2857142857142857,0.14285714285714285,0.5714285714285714,4,2,0,0.44467424242424247,29.5,74.0,72.0,Orthodox,balanced,1001,-4.0,,,,23.59242424242424,2.0,5.0,
Ange Loosa,Welterweight,ww,0.778,0.405,2.2552499999999998,0.525,0.484,0.2982833333333333,0.17526250000000002,0.6666666666666666,4.909291666666666,5.351125000000001,26.76,0.0,0.6666666666666666,0.16666666666666666,1,0,0,1.7478416666666667,32.2,74.0,70.0,Orthodox,wrestler,371,-2.0,,,,63.52166666666666,2.0,3.0,
Antonio Arroyo,Welterweight,ww,0.448,1.0,0.9636428571428571,0.544,0.613,0.2658333333333333,0.250375,0.6666666666666666,3.1047023809523813,2.93875,10.56,0.0,0.6666666666666666,0.3333333333333333,1,0,0,0.6793452380952382,32.2,73.0,75.0,Orthodox,balanced,1736,-3.0,,,,45.61666666666667,0.0,3.0,
Augusto Montano,Welterweight,ww,0.667,0.0,0.8123571428571428,0.567,0.461,0.2658333333333333,0.250375,0.3333333333333333,3.6275595238095235,3.23875,16.86,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,0,0.6317738095238096,31.9,73.0,73.0,Orthodox,balanced,3563,-2.0,,,,34.08809523809524,1.0,2.0,
Bassil Hafez,Welterweight,ww,0.5,0.24,1.7607857142857142,0.418,0.382,0.2658333333333333,0.250375,0.6666666666666666,3.7347023809523807,4.533035714285715,16.78,0.0,0.6666666666666666,0.3333333333333333,1,0,0,1.822345238095238,32.8,72.0,71.0,Orthodox,wrestler,581,-1.0,,,,51.916666666666664,1.0,2.0,
Bryan Barberena,Welterweight,ww,0.5,0.222,0.3587608695652174,0.442,0.48,0.4146449275362319,0.29924456521739135,0.47368421052631576,5.072300724637681,4.430489130434782,25.34,0.2631578947368421,0.47368421052631576,0.2631578947368421,2,4,3,0.35006159420289856,34.9,72.0,72.0,Southpaw,striker,826,-4.0,,,,27.01376811594203,9.0,10.0,
Chance Rencountre,Welterweight,ww,0.167,0.267,1.3853125,0.494,0.205,0.23260416666666664,0.387578125,0.5,2.4266145833333335,3.64640625,4.9,0.25,0.5,0.25,1,0,0,1.3028020833333334,32.8,75.0,74.0,Southpaw,balanced,2422,-1.0,,,,66.02708333333334,2.0,2.0,
Charles Radtke,Welterweight,ww,1.0,0.444,1.7826818181818183,0.547,0.539,0.4854393939393939,0.47560227272727273,0.2857142857142857,2.9557196969696973,2.8946590909090912,10.79,0.42857142857142855,0.2857142857142857,0.2857142857142857,2,2,0,1.2204015151515153,35.8,72.0,69.0,Orthodox,grappler,70,2.0,,,,102.88333333333334,5.0,2.0,
Chris Wade,Welterweight,ww,0.552,0.519,2.172772727272727,0.519,0.539,0.287530303030303,0.868875,0.7142857142857143,2.446628787878788,2.449204545454546,8.06,0.2857142857142857,0.7142857142857143,0.0,0,0,0,1.4125833333333333,29.8,70.0,70.0,Orthodox,grappler,3255,1.0,,,,98.0469696969697,5.0,2.0,
Christian Aguilera,Welterweight,ww,0.6,0.0,0.8123571428571428,0.488,0.375,0.2658333333333333,0.250375,0.0,3.2332738095238094,3.8301785714285717,6.75,0.3333333333333333,0.0,0.6666666666666666,0,1,2,0.7389166666666667,29.5,72.0,69.0,Switch,balanced,1869,-2.0,,,,32.20238095238095,1.0,2.0,
Claudio Silva,Welterweight,ww,0.444,0.269,2.3745416666666666,0.46,0.42,0.15506944444444443,0.8853854166666667,0.625,2.9044097222222223,3.2242708333333336,11.75,0.375,0.625,0.0,0,0,0,2.601868055555556,39.9,71.0,71.0,Southpaw,grappler,1428,-3.0,,,,80.78472222222221,5.0,3.0,
Colby Covington,Welterweight,ww,0.69,0.427,3.2215,0.548,0.385,0.13070634920634921,0.20974404761904764,0.5294117647058824,3.7991865079365077,3.201011904761905,18.02,0.29411764705882354,0.5294117647058824,0.17647058823529413,2,3,1,2.387400793650794,36.8,72.0,71.0,Orthodox,wrestler,553,-2.0,,,,109.1626984126984,12.0,5.0,
Curtis Millender,Welterweight,ww,0.529,1.0,0.7785,0.615,0.481,0.5000925925925926,0.1947361111111111,0.6,3.8347685185185187,3.2934722222222224,18.5,0.2,0.6,0.2,0,1,1,0.5374907407407408,31.4,76.0,74.0,Orthodox,striker,2625,-2.0,,,,24.76851851851852,3.0,2.0,
